date,location,new_cases,total_cases,new_cases_per_million,total_cases_per_million,new_deaths,total_deaths,new_deaths_per_million,total_deaths_per_million
2019-12-31,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,Afghanistan,1.0,1.0,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0
2020-02-26,Afghanistan,0.0,1.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0
2020-02-27,Afghanistan,0.0,1.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0
2020-02-28,Afghanistan,0.0,1.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0
2020-02-29,Afghanistan,0.0,1.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0
2020-03-01,Afghanistan,0.0,1.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0
2020-03-02,Afghanistan,0.0,1.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0
2020-03-03,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,Afghanistan,3.0,4.0,0.077,0.10300000000000001,0.0,0.0,0.0,0.0
2020-03-09,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,Afghanistan,3.0,7.0,0.077,0.18,0.0,0.0,0.0,0.0
2020-03-12,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,Afghanistan,3.0,10.0,0.077,0.257,0.0,0.0,0.0,0.0
2020-03-16,Afghanistan,6.0,16.0,0.154,0.41100000000000003,0.0,0.0,0.0,0.0
2020-03-17,Afghanistan,5.0,21.0,0.128,0.539,0.0,0.0,0.0,0.0
2020-03-18,Afghanistan,1.0,22.0,0.026000000000000002,0.565,0.0,0.0,0.0,0.0
2020-03-19,Afghanistan,0.0,22.0,0.0,0.565,0.0,0.0,0.0,0.0
2020-03-20,Afghanistan,0.0,22.0,0.0,0.565,0.0,0.0,0.0,0.0
2020-03-21,Afghanistan,2.0,24.0,0.051,0.617,0.0,0.0,0.0,0.0
2020-03-22,Afghanistan,0.0,24.0,0.0,0.617,0.0,0.0,0.0,0.0
2020-03-23,Afghanistan,10.0,34.0,0.257,0.873,0.0,0.0,0.0,0.0
2020-03-24,Afghanistan,6.0,40.0,0.154,1.028,1.0,1.0,0.026000000000000002,0.026000000000000002
2020-03-25,Afghanistan,2.0,42.0,0.051,1.079,0.0,1.0,0.0,0.026000000000000002
2020-03-26,Afghanistan,33.0,75.0,0.848,1.9269999999999998,0.0,1.0,0.0,0.026000000000000002
2020-03-27,Afghanistan,0.0,75.0,0.0,1.9269999999999998,0.0,1.0,0.0,0.026000000000000002
2020-03-28,Afghanistan,16.0,91.0,0.41100000000000003,2.338,1.0,2.0,0.026000000000000002,0.051
2020-03-29,Afghanistan,15.0,106.0,0.385,2.7230000000000003,1.0,3.0,0.026000000000000002,0.077
2020-03-30,Afghanistan,8.0,114.0,0.20600000000000002,2.928,1.0,4.0,0.026000000000000002,0.10300000000000001
2020-03-31,Afghanistan,27.0,141.0,0.6940000000000001,3.622,0.0,4.0,0.0,0.10300000000000001
2020-04-01,Afghanistan,25.0,166.0,0.642,4.263999999999999,0.0,4.0,0.0,0.10300000000000001
2020-04-02,Afghanistan,26.0,192.0,0.6679999999999999,4.9319999999999995,0.0,4.0,0.0,0.10300000000000001
2020-04-03,Afghanistan,43.0,235.0,1.105,6.037000000000001,0.0,4.0,0.0,0.10300000000000001
2020-04-04,Afghanistan,0.0,235.0,0.0,6.037000000000001,0.0,4.0,0.0,0.10300000000000001
2020-04-05,Afghanistan,35.0,270.0,0.899,6.936,1.0,5.0,0.026000000000000002,0.128
2020-04-06,Afghanistan,29.0,299.0,0.745,7.681,2.0,7.0,0.051,0.18
2020-04-07,Afghanistan,38.0,337.0,0.976,8.657,0.0,7.0,0.0,0.18
2020-04-08,Afghanistan,30.0,367.0,0.7709999999999999,9.427999999999999,4.0,11.0,0.10300000000000001,0.28300000000000003
2020-04-09,Afghanistan,56.0,423.0,1.439,10.866,3.0,14.0,0.077,0.36
2020-04-10,Afghanistan,61.0,484.0,1.567,12.433,1.0,15.0,0.026000000000000002,0.385
2020-04-11,Afghanistan,37.0,521.0,0.95,13.384,0.0,15.0,0.0,0.385
2020-04-12,Afghanistan,34.0,555.0,0.873,14.257,3.0,18.0,0.077,0.462
2020-04-13,Afghanistan,52.0,607.0,1.3359999999999999,15.593,0.0,18.0,0.0,0.462
2020-04-14,Afghanistan,58.0,665.0,1.49,17.083,3.0,21.0,0.077,0.539
2020-04-15,Afghanistan,49.0,714.0,1.2590000000000001,18.340999999999998,2.0,23.0,0.051,0.591
2020-04-16,Afghanistan,70.0,784.0,1.798,20.14,2.0,25.0,0.051,0.642
2020-04-17,Afghanistan,10.0,794.0,0.257,20.396,4.0,29.0,0.10300000000000001,0.745
2020-04-18,Afghanistan,51.0,845.0,1.31,21.706999999999997,1.0,30.0,0.026000000000000002,0.7709999999999999
2020-04-19,Afghanistan,63.0,908.0,1.618,23.325,0.0,30.0,0.0,0.7709999999999999
2020-04-20,Afghanistan,88.0,996.0,2.261,25.585,3.0,33.0,0.077,0.848
2020-04-21,Afghanistan,35.0,1031.0,0.899,26.485,2.0,35.0,0.051,0.899
2020-04-22,Afghanistan,61.0,1092.0,1.567,28.052,1.0,36.0,0.026000000000000002,0.925
2020-04-23,Afghanistan,84.0,1176.0,2.158,30.209,4.0,40.0,0.10300000000000001,1.028
2020-04-24,Afghanistan,105.0,1281.0,2.697,32.907,2.0,42.0,0.051,1.079
2020-04-25,Afghanistan,70.0,1351.0,1.798,34.705,1.0,43.0,0.026000000000000002,1.105
2020-04-26,Afghanistan,112.0,1463.0,2.877,37.582,4.0,47.0,0.10300000000000001,1.207
2020-04-27,Afghanistan,68.0,1531.0,1.7469999999999999,39.329,10.0,57.0,0.257,1.464
2020-04-28,Afghanistan,172.0,1703.0,4.418,43.747,0.0,57.0,0.0,1.464
2020-04-29,Afghanistan,124.0,1827.0,3.185,46.931999999999995,3.0,60.0,0.077,1.541
2020-04-30,Afghanistan,122.0,1949.0,3.134,50.066,0.0,60.0,0.0,1.541
2020-05-01,Afghanistan,222.0,2171.0,5.702999999999999,55.769,4.0,64.0,0.10300000000000001,1.6440000000000001
2020-05-02,Afghanistan,164.0,2335.0,4.213,59.982,4.0,68.0,0.10300000000000001,1.7469999999999999
2020-05-03,Afghanistan,134.0,2469.0,3.4419999999999997,63.424,4.0,72.0,0.10300000000000001,1.85
2020-05-04,Afghanistan,235.0,2704.0,6.037000000000001,69.461,13.0,85.0,0.33399999999999996,2.1830000000000003
2020-05-05,Afghanistan,190.0,2894.0,4.881,74.342,5.0,90.0,0.128,2.312
2020-05-06,Afghanistan,330.0,3224.0,8.477,82.819,5.0,95.0,0.128,2.44
2020-05-07,Afghanistan,168.0,3392.0,4.316,87.134,9.0,104.0,0.231,2.6719999999999997
2020-05-08,Afghanistan,171.0,3563.0,4.393,91.527,2.0,106.0,0.051,2.7230000000000003
2020-05-09,Afghanistan,215.0,3778.0,5.523,97.05,3.0,109.0,0.077,2.8
2020-05-10,Afghanistan,255.0,4033.0,6.55,103.601,6.0,115.0,0.154,2.9539999999999997
2020-05-11,Afghanistan,369.0,4402.0,9.479,113.08,5.0,120.0,0.128,3.083
2020-05-12,Afghanistan,285.0,4687.0,7.321000000000001,120.40100000000001,2.0,122.0,0.051,3.134
2020-05-13,Afghanistan,280.0,4967.0,7.193,127.59299999999999,5.0,127.0,0.128,3.262
2020-05-14,Afghanistan,259.0,5226.0,6.653,134.247,3.0,130.0,0.077,3.339
2020-05-15,Afghanistan,113.0,5339.0,2.903,137.149,6.0,136.0,0.154,3.4939999999999998
2020-05-16,Afghanistan,1063.0,6402.0,27.307,164.456,32.0,168.0,0.8220000000000001,4.316
2020-05-17,Afghanistan,0.0,6402.0,0.0,164.456,0.0,168.0,0.0,4.316
2020-05-18,Afghanistan,262.0,6664.0,6.73,171.18599999999998,1.0,169.0,0.026000000000000002,4.341
2020-05-19,Afghanistan,408.0,7072.0,10.481,181.667,4.0,173.0,0.10300000000000001,4.444
2020-05-20,Afghanistan,581.0,7653.0,14.925,196.592,5.0,178.0,0.128,4.573
2020-05-21,Afghanistan,492.0,8145.0,12.639000000000001,209.231,9.0,187.0,0.231,4.803999999999999
2020-05-22,Afghanistan,531.0,8676.0,13.64,222.87099999999998,6.0,193.0,0.154,4.958
2020-05-23,Afghanistan,540.0,9216.0,13.872,236.743,12.0,205.0,0.308,5.266
2020-05-24,Afghanistan,782.0,9998.0,20.088,256.83099999999996,11.0,216.0,0.28300000000000003,5.5489999999999995
2020-05-25,Afghanistan,584.0,10582.0,15.002,271.83299999999997,2.0,218.0,0.051,5.6
2020-05-26,Afghanistan,591.0,11173.0,15.182,287.015,1.0,219.0,0.026000000000000002,5.626
2020-05-27,Afghanistan,658.0,11831.0,16.903,303.91700000000003,1.0,220.0,0.026000000000000002,5.651
2020-05-28,Afghanistan,625.0,12456.0,16.055,319.973,7.0,227.0,0.18,5.831
2020-05-29,Afghanistan,580.0,13036.0,14.899000000000001,334.87199999999996,8.0,235.0,0.20600000000000002,6.037000000000001
2020-05-30,Afghanistan,623.0,13659.0,16.004,350.875,11.0,246.0,0.28300000000000003,6.319
2020-05-31,Afghanistan,866.0,14525.0,22.246,373.121,3.0,249.0,0.077,6.396
2020-06-01,Afghanistan,680.0,15205.0,17.468,390.589,8.0,257.0,0.20600000000000002,6.602
2020-06-02,Afghanistan,545.0,15750.0,14.0,404.59,8.0,265.0,0.20600000000000002,6.807
2020-06-03,Afghanistan,759.0,16509.0,19.497,424.087,5.0,270.0,0.128,6.936
2020-06-04,Afghanistan,758.0,17267.0,19.472,443.559,24.0,294.0,0.617,7.5520000000000005
2020-06-05,Afghanistan,787.0,18054.0,20.217,463.775,6.0,300.0,0.154,7.706
2020-06-06,Afghanistan,915.0,18969.0,23.505,487.28,9.0,309.0,0.231,7.938
2020-06-07,Afghanistan,582.0,19551.0,14.950999999999999,502.23,18.0,327.0,0.462,8.4
2020-06-08,Afghanistan,791.0,20342.0,20.319000000000003,522.55,30.0,357.0,0.7709999999999999,9.171
2020-06-09,Afghanistan,575.0,20917.0,14.770999999999999,537.321,12.0,369.0,0.308,9.479
2020-06-10,Afghanistan,542.0,21459.0,13.923,551.244,15.0,384.0,0.385,9.863999999999999
2020-06-11,Afghanistan,684.0,22143.0,17.570999999999998,568.814,21.0,405.0,0.539,10.404000000000002
2020-06-12,Afghanistan,747.0,22890.0,19.189,588.003,21.0,426.0,0.539,10.943
2020-06-13,Afghanistan,656.0,23546.0,16.851,604.855,20.0,446.0,0.514,11.457
2020-06-14,Afghanistan,556.0,24102.0,14.283,619.138,5.0,451.0,0.128,11.585
2020-06-15,Afghanistan,664.0,24766.0,17.057000000000002,636.195,20.0,471.0,0.514,12.099
2020-06-16,Afghanistan,761.0,25527.0,19.549,655.743,7.0,478.0,0.18,12.279000000000002
2020-06-17,Afghanistan,783.0,26310.0,20.114,675.857,13.0,491.0,0.33399999999999996,12.613
2020-06-18,Afghanistan,564.0,26874.0,14.488,690.345,13.0,504.0,0.33399999999999996,12.947000000000001
2020-06-19,Afghanistan,658.0,27532.0,16.903,707.248,42.0,546.0,1.079,14.026
2020-06-20,Afghanistan,346.0,27878.0,8.888,716.1360000000001,2.0,548.0,0.051,14.077
2020-06-21,Afghanistan,546.0,28424.0,14.026,730.1619999999999,21.0,569.0,0.539,14.617
2020-06-22,Afghanistan,409.0,28833.0,10.505999999999998,740.669,12.0,581.0,0.308,14.925
2020-06-23,Afghanistan,310.0,29143.0,7.962999999999999,748.632,17.0,598.0,0.43700000000000006,15.362
2020-06-24,Afghanistan,338.0,29481.0,8.683,757.315,20.0,618.0,0.514,15.875
2020-06-25,Afghanistan,234.0,29715.0,6.011,763.326,21.0,639.0,0.539,16.415
2020-06-26,Afghanistan,460.0,30175.0,11.817,775.1419999999999,36.0,675.0,0.925,17.34
2020-06-27,Afghanistan,276.0,30451.0,7.09,782.232,8.0,683.0,0.20600000000000002,17.545
2020-06-28,Afghanistan,165.0,30616.0,4.239,786.471,20.0,703.0,0.514,18.059
2020-06-29,Afghanistan,351.0,30967.0,9.017000000000001,795.487,18.0,721.0,0.462,18.521
2020-06-30,Afghanistan,271.0,31238.0,6.962000000000001,802.449,12.0,733.0,0.308,18.829
2020-07-01,Afghanistan,279.0,31517.0,7.167000000000001,809.6160000000001,13.0,746.0,0.33399999999999996,19.163
2020-07-02,Afghanistan,319.0,31836.0,8.195,817.81,28.0,774.0,0.7190000000000001,19.883
2020-07-03,Afghanistan,186.0,32022.0,4.7780000000000005,822.5880000000001,33.0,807.0,0.848,20.73
2020-07-04,Afghanistan,302.0,32324.0,7.757999999999999,830.346,12.0,819.0,0.308,21.039
2020-07-05,Afghanistan,348.0,32672.0,8.94,839.2860000000001,7.0,826.0,0.18,21.218000000000004
2020-07-06,Afghanistan,279.0,32951.0,7.167000000000001,846.453,38.0,864.0,0.976,22.195
2020-07-07,Afghanistan,433.0,33384.0,11.123,857.576,56.0,920.0,1.439,23.633000000000003
2020-07-08,Afghanistan,210.0,33594.0,5.395,862.97,16.0,936.0,0.41100000000000003,24.044
2020-07-09,Afghanistan,59.0,33653.0,1.516,864.4860000000001,1.0,937.0,0.026000000000000002,24.07
2020-07-10,Afghanistan,255.0,33908.0,6.55,871.0360000000001,20.0,957.0,0.514,24.584
2020-07-11,Afghanistan,458.0,34366.0,11.765,882.802,37.0,994.0,0.95,25.534000000000002
2020-07-12,Afghanistan,85.0,34451.0,2.1830000000000003,884.985,16.0,1010.0,0.41100000000000003,25.945
2020-07-13,Afghanistan,0.0,34451.0,0.0,884.985,0.0,1010.0,0.0,25.945
2020-07-14,Afghanistan,4.0,34455.0,0.10300000000000001,885.0880000000001,2.0,1012.0,0.051,25.996
2020-07-15,Afghanistan,285.0,34740.0,7.321000000000001,892.409,33.0,1045.0,0.848,26.844
2020-07-16,Afghanistan,254.0,34994.0,6.525,898.934,49.0,1094.0,1.2590000000000001,28.103
2020-07-17,Afghanistan,76.0,35070.0,1.952,900.8860000000001,21.0,1115.0,0.539,28.642
2020-07-18,Afghanistan,219.0,35289.0,5.626,906.512,32.0,1147.0,0.8220000000000001,29.464000000000002
2020-07-19,Afghanistan,12.0,35301.0,0.308,906.82,17.0,1164.0,0.43700000000000006,29.901
2020-07-20,Afghanistan,174.0,35475.0,4.47,911.29,17.0,1181.0,0.43700000000000006,30.338
2020-07-21,Afghanistan,140.0,35615.0,3.596,914.8860000000001,5.0,1186.0,0.128,30.465999999999998
2020-07-22,Afghanistan,112.0,35727.0,2.877,917.763,4.0,1190.0,0.10300000000000001,30.569000000000003
2020-07-23,Afghanistan,188.0,35915.0,4.829,922.5930000000001,21.0,1211.0,0.539,31.108
2020-07-24,Afghanistan,13.0,35928.0,0.33399999999999996,922.927,0.0,1211.0,0.0,31.108
2020-07-25,Afghanistan,108.0,36036.0,2.7739999999999996,925.701,35.0,1246.0,0.899,32.008
2020-07-26,Afghanistan,121.0,36157.0,3.108,928.809,13.0,1259.0,0.33399999999999996,32.341
2020-07-27,Afghanistan,106.0,36263.0,2.7230000000000003,931.5319999999999,10.0,1269.0,0.257,32.598
2020-07-28,Afghanistan,105.0,36368.0,2.697,934.2289999999999,1.0,1270.0,0.026000000000000002,32.624
2020-07-29,Afghanistan,103.0,36471.0,2.6460000000000004,936.875,1.0,1271.0,0.026000000000000002,32.65
2020-07-30,Afghanistan,0.0,36471.0,0.0,936.875,0.0,1271.0,0.0,32.65
2020-07-31,Afghanistan,71.0,36542.0,1.824,938.699,0.0,1271.0,0.0,32.65
2020-08-01,Afghanistan,168.0,36710.0,4.316,943.015,12.0,1283.0,0.308,32.958
2020-08-02,Afghanistan,0.0,36710.0,0.0,943.015,0.0,1283.0,0.0,32.958
2020-08-03,Afghanistan,0.0,36710.0,0.0,943.015,1.0,1284.0,0.026000000000000002,32.984
2020-08-04,Afghanistan,37.0,36747.0,0.95,943.965,4.0,1288.0,0.10300000000000001,33.086
2020-08-05,Afghanistan,82.0,36829.0,2.106,946.072,6.0,1294.0,0.154,33.241
2020-08-06,Afghanistan,67.0,36896.0,1.7209999999999999,947.793,4.0,1298.0,0.10300000000000001,33.343
2020-08-07,Afghanistan,41.0,36937.0,1.053,948.846,0.0,1298.0,0.0,33.343
2020-08-08,Afghanistan,78.0,37015.0,2.004,950.85,9.0,1307.0,0.231,33.575
2020-08-09,Afghanistan,39.0,37054.0,1.002,951.852,5.0,1312.0,0.128,33.703
2020-08-10,Afghanistan,0.0,37054.0,0.0,951.852,0.0,1312.0,0.0,33.703
2020-08-11,Afghanistan,0.0,37054.0,0.0,951.852,0.0,1312.0,0.0,33.703
2020-08-12,Afghanistan,215.0,37269.0,5.523,957.3739999999999,32.0,1344.0,0.8220000000000001,34.525
2020-08-13,Afghanistan,76.0,37345.0,1.952,959.327,10.0,1354.0,0.257,34.782
2020-08-14,Afghanistan,79.0,37424.0,2.029,961.3560000000001,9.0,1363.0,0.231,35.013000000000005
2020-08-15,Afghanistan,7.0,37431.0,0.18,961.5360000000001,0.0,1363.0,0.0,35.013000000000005
2020-08-16,Afghanistan,120.0,37551.0,3.083,964.6189999999999,7.0,1370.0,0.18,35.193000000000005
2020-08-17,Afghanistan,45.0,37596.0,1.156,965.775,5.0,1375.0,0.128,35.321
2020-08-18,Afghanistan,3.0,37599.0,0.077,965.852,0.0,1375.0,0.0,35.321
2020-08-19,Afghanistan,0.0,37599.0,0.0,965.852,0.0,1375.0,0.0,35.321
2020-08-20,Afghanistan,160.0,37759.0,4.11,969.962,8.0,1383.0,0.20600000000000002,35.527
2020-08-21,Afghanistan,97.0,37856.0,2.492,972.453,2.0,1385.0,0.051,35.578
2020-08-22,Afghanistan,38.0,37894.0,0.976,973.43,0.0,1385.0,0.0,35.578
2020-08-23,Afghanistan,105.0,37999.0,2.697,976.127,2.0,1387.0,0.051,35.63
2020-08-24,Afghanistan,0.0,37999.0,0.0,976.127,0.0,1387.0,0.0,35.63
2020-08-25,Afghanistan,71.0,38070.0,1.824,977.951,10.0,1397.0,0.257,35.885999999999996
2020-08-26,Afghanistan,1.0,38071.0,0.026000000000000002,977.9760000000001,0.0,1397.0,0.0,35.885999999999996
2020-08-27,Afghanistan,55.0,38126.0,1.413,979.3889999999999,4.0,1401.0,0.10300000000000001,35.989000000000004
2020-08-28,Afghanistan,3.0,38129.0,0.077,979.466,0.0,1401.0,0.0,35.989000000000004
2020-08-29,Afghanistan,11.0,38140.0,0.28300000000000003,979.7489999999999,1.0,1402.0,0.026000000000000002,36.015
2020-08-30,Afghanistan,3.0,38143.0,0.077,979.826,0.0,1402.0,0.0,36.015
2020-08-31,Afghanistan,19.0,38162.0,0.488,980.314,0.0,1402.0,0.0,36.015
2020-09-01,Afghanistan,34.0,38196.0,0.873,981.187,4.0,1406.0,0.10300000000000001,36.118
2020-09-02,Afghanistan,9.0,38205.0,0.231,981.419,0.0,1406.0,0.0,36.118
2020-09-03,Afghanistan,38.0,38243.0,0.976,982.395,3.0,1409.0,0.077,36.195
2020-09-04,Afghanistan,45.0,38288.0,1.156,983.551,1.0,1410.0,0.026000000000000002,36.22
2020-09-05,Afghanistan,16.0,38304.0,0.41100000000000003,983.962,0.0,1410.0,0.0,36.22
2020-09-06,Afghanistan,20.0,38324.0,0.514,984.4760000000001,0.0,1410.0,0.0,36.22
2020-09-07,Afghanistan,74.0,38398.0,1.901,986.3760000000001,2.0,1412.0,0.051,36.272
2020-09-08,Afghanistan,96.0,38494.0,2.4659999999999997,988.8430000000001,3.0,1415.0,0.077,36.349000000000004
2020-09-09,Afghanistan,26.0,38520.0,0.6679999999999999,989.51,3.0,1418.0,0.077,36.426
2020-09-10,Afghanistan,24.0,38544.0,0.617,990.127,2.0,1420.0,0.051,36.477
2020-09-11,Afghanistan,28.0,38572.0,0.7190000000000001,990.846,0.0,1420.0,0.0,36.477
2020-09-12,Afghanistan,34.0,38606.0,0.873,991.72,0.0,1420.0,0.0,36.477
2020-09-13,Afghanistan,35.0,38641.0,0.899,992.6189999999999,0.0,1420.0,0.0,36.477
2020-09-14,Afghanistan,75.0,38716.0,1.9269999999999998,994.545,0.0,1420.0,0.0,36.477
2020-09-15,Afghanistan,99.0,38815.0,2.543,997.0880000000001,6.0,1426.0,0.154,36.631
2020-09-16,Afghanistan,40.0,38855.0,1.028,998.1160000000001,10.0,1436.0,0.257,36.888000000000005
2020-09-17,Afghanistan,17.0,38872.0,0.43700000000000006,998.553,0.0,1436.0,0.0,36.888000000000005
2020-09-18,Afghanistan,0.0,38872.0,0.0,998.553,0.0,1436.0,0.0,36.888000000000005
2020-09-19,Afghanistan,47.0,38919.0,1.207,999.76,1.0,1437.0,0.026000000000000002,36.914
2020-09-20,Afghanistan,125.0,39044.0,3.2110000000000003,1002.971,4.0,1441.0,0.10300000000000001,37.016999999999996
2020-09-21,Afghanistan,0.0,39044.0,0.0,1002.971,0.0,1441.0,0.0,37.016999999999996
2020-09-22,Afghanistan,30.0,39074.0,0.7709999999999999,1003.742,3.0,1444.0,0.077,37.094
2020-09-23,Afghanistan,71.0,39145.0,1.824,1005.566,2.0,1446.0,0.051,37.145
2020-09-24,Afghanistan,25.0,39170.0,0.642,1006.2080000000001,5.0,1451.0,0.128,37.274
2020-09-25,Afghanistan,16.0,39186.0,0.41100000000000003,1006.6189999999999,0.0,1451.0,0.0,37.274
2020-09-26,Afghanistan,6.0,39192.0,0.154,1006.773,2.0,1453.0,0.051,37.325
2020-09-27,Afghanistan,35.0,39227.0,0.899,1007.672,0.0,1453.0,0.0,37.325
2020-09-28,Afghanistan,0.0,39227.0,0.0,1007.672,0.0,1453.0,0.0,37.325
2020-09-29,Afghanistan,12.0,39239.0,0.308,1007.98,3.0,1456.0,0.077,37.402
2020-09-30,Afghanistan,15.0,39254.0,0.385,1008.3660000000001,2.0,1458.0,0.051,37.453
2020-10-01,Afghanistan,14.0,39268.0,0.36,1008.725,0.0,1458.0,0.0,37.453
